sg_1;sg_2;sg_3;sg_4;sg_5;sg_6;sg_7;sg_8;sg_9;sg_10;f_1_r;f_1_i;f_2_r;f_2_i;f_3_r;f_3_i;f_4_r;f_4_i
0.0;0.0;0.2513;0.2199;0.0;0.0;0.0;0.0;0.0;0.0;-467.5282434;-0.00440031;873.85690472;-0.77255908;-439.99922833;0.03385421;-903.74780637;1.84674837
0.0;0.0;0.0;0.1885;0.0;0.0;0.0;0.0;0.0;0.0628;-484.35263439;-0.002309;534.40058746;-0.05257989;-21.94619991;-12.11793338;-503.01279405;0.21510883
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0942;0.0;0.0;-467.74228213;-0.00137342;484.74074319;-0.0023809;-696.16986874;-0.17565294;-609.37549467;-2.46593091
0.0;0.0;0.0;0.0;0.0;0.1257;0.0;0.1885;0.0628;0.0;-388.31611663;-0.00392332;579.22320165;-0.10018704;-582.20291779;0.09248374;-539.2748469;-6.99616845
0.0;0.0;0.0;0.0;0.1571;0.0;0.0;0.0;0.0;0.1257;-413.6003998;-0.00490971;618.01700066;-0.06545036;-541.4925537;-0.90198118;-522.13674797;-0.2916368
0.0;0.2513;0.0;0.1571;0.0;0.0;0.0628;0.0;0.1257;0.0;-496.51853274;-0.00368939;-5900.87773917;-190.07514661;-600.36943689;1.65645193;-11524.07881486;681.2199677
0.0942;0.0;0.0;0.1257;0.0;0.2199;0.1885;0.0;0.1571;0.0;-378.77856429;-0.00234902;590.87081602;-0.48429812;-334.31983114;1.18486142;454.89907014;1.9118406
0.0;0.0;0.0;0.0;0.0;0.1257;0.0;0.1571;0.0;0.0;-410.66344373;-0.00357319;479.25118445;-0.00833399;-541.64882639;-0.58432169;-455.18269773;-0.09392517
0.0;0.0;0.0;0.1571;0.0;0.0;0.0;0.0942;0.1257;0.1885;-368.61229952;-0.00398589;1024.58988806;-0.59198468;-459.6353483;0.0947394;-899.1523367;-3.58897044
0.0;0.0;0.0;0.0;0.0;0.1571;0.0;0.0;0.0;0.1571;-452.29413797;-0.00216386;483.49539209;-0.04198728;-487.98020375;-0.19959042;-566.70138305;0.66367773
0.0;0.0;0.0;0.2513;0.0;0.2513;0.0;0.0;0.0;0.0;-418.39925064;-0.00361267;1746.67361958;-3.81527392;-486.04861521;0.52850567;-1164.82663901;12.56733447
0.0;0.0;0.0;0.0;0.0;0.0942;0.0;0.0628;0.0;0.0;-460.46977262;-0.00255496;445.4086971;-0.00947642;-609.28639425;-0.09999693;-646.89108336;-3.21083477
0.0;0.0;0.0;0.0;0.1885;0.0;0.0;0.0;0.0;0.0;-495.12086317;-0.00210151;496.97900045;-0.0099274;-454.47363056;-0.18775513;-501.91182638;0.16796424
0.0;0.0;0.1571;0.1257;0.0;0.0;0.0;0.2199;0.0;0.0;-416.7194212;-0.00387786;343.55236896;-0.14909884;-457.36363652;0.00011516;-2463.92543966;63.89321234
0.0;0.0;0.0;0.0;0.1885;0.0;0.1571;0.1257;0.0;0.0;-396.97103356;-0.0043419;1040.05211019;-1.66060762;-394.14036465;-0.04908758;-1479.33023851;18.03341808
0.0;0.1885;0.0;0.0;0.1571;0.0;0.0;0.0;0.0;0.0;-402.88057168;-0.0045718;659.89141581;-0.20882605;-386.04302902;-2.76893172;-386.8284683;2.77641964
0.0;0.0;0.0;0.0;0.0;0.1571;0.0;0.2199;0.0;0.0;-452.11712917;-0.00306926;470.90284316;-0.01924508;-473.67274665;-0.10129406;-514.47462765;1.10450977
0.1257;0.0;0.0;0.1885;0.0;0.0;0.0;0.0;0.0;0.0;-467.33830764;-0.00312284;499.48705075;-0.07208039;-436.33092647;-0.31247267;-541.60219132;0.13511448
0.0;0.1257;0.0;0.0;0.1257;0.0;0.0;0.2199;0.0942;0.0;-406.86599989;-0.00301308;548.8281937;-0.01040565;-681.12497923;1.64947333;1361.74330684;19.73591632
0.0;0.0;0.0;0.0;0.1257;0.0;0.0;0.0;0.0;0.0942;-486.92892417;-0.00264412;427.48585588;-0.00653206;-505.59604862;-0.09876995;-516.29708222;0.16014884
0.0942;0.0;0.1257;0.1885;0.1257;0.0;0.0628;0.0;0.1257;0.2199;-435.33754019;-0.00428535;592.86806812;-0.32213936;-5635.85356873;209.80248499;435.20417621;0.24343959
0.0;0.0;0.0;0.0;0.0;0.0;0.1571;0.1257;0.0;0.0;-408.4056097;-0.00386754;731.45490149;-0.14935707;-516.97261129;0.00761896;-462.17451505;14.573688
0.1257;0.0;0.0;0.0;0.0;0.1571;0.1571;0.1571;0.0;0.0;-438.9386142;-0.00321035;388.55558953;-0.24553474;-500.13731322;0.40856422;1199.30749864;30.00739501
0.0;0.0;0.0;0.0;0.0942;0.0;0.1571;0.0;0.0;0.0;-445.05210064;-0.00263914;503.60518485;-0.01143766;-501.98940316;-0.10107128;-475.15482685;-0.38410897
0.0;0.0;0.2513;0.0;0.1257;0.1257;0.0;0.0;0.1257;0.1571;-401.95266316;-0.0049666;919.53937277;-1.76236416;-87.53459183;2.17808094;637.60704049;0.7912736
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1571;0.0;0.0;-474.13197932;-0.00174179;488.01500356;-0.0095785;-530.13095627;-0.17661264;-337.18319091;-1.94641737
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0628;-476.12451725;-0.00079764;475.23344687;-0.00236927;-871.13515352;-0.02162344;-431.01810774;-0.03334538
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1257;0.0;-457.84265813;-0.00208113;496.38561904;-0.00037535;-588.17280438;-0.15617274;-838.501375;-0.98205463
0.0;0.0;0.0;0.1885;0.1885;0.0;0.0;0.0;0.0628;0.0;-452.50095126;-0.0048879;912.84845534;-0.71346297;-432.70683952;-0.10137922;-490.58526565;-2.12777188
0.1885;0.0;0.0;0.0;0.1571;0.0942;0.0;0.0;0.0;0.1885;-395.97140277;-0.00455809;158.55973676;-0.43155958;-823.63596677;2.56861696;-13692.66022668;3721.91476669
0.0;0.0;0.0;0.0;0.1571;0.0;0.0;0.0;0.0;0.0;-446.14980319;-0.00281126;481.6419707;-0.006847;-723.57202178;-0.11225955;-566.13596194;-0.48274021
0.0;0.0;0.0;0.0;0.1571;0.0;0.0;0.0;0.0;0.0;-445.16935029;-0.00295143;501.38700308;-0.00838981;-603.81799212;-0.14578473;-496.68929655;0.14363224
0.0;0.0;0.0942;0.0942;0.0;0.1257;0.2199;0.1571;0.1571;0.2513;-431.8282171;-0.00112243;1565.17166144;-3.97486795;805.5730244;2.94449057;-971.28346564;-125.85379823
0.0;0.0;0.2199;0.0;0.1885;0.0;0.0;0.0;0.1257;0.2199;-391.88662434;-0.00484375;271.64129336;-0.19337334;-830.29821233;-13.0119421;1083.05389338;18.36029997
0.0;0.0;0.0;0.0;0.0;0.0;0.0942;0.0;0.0;0.0;-458.24391953;-0.00135343;427.0513191;0.00282382;-767.74739715;-0.09641269;-497.16794976;-0.75931967
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1885;-447.04272199;-0.00281639;511.89984045;-0.01211432;-599.86047052;-0.11809983;-512.16784616;-0.53522771
0.0;0.0;0.0628;0.1571;0.0;0.0;0.0;0.1257;0.1257;0.0;-415.15031753;-0.00484622;1405.75472087;-5.57586268;-421.87046359;0.04474671;-927.11028356;4.25847729
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0628;0.0;-477.79551696;-0.00077516;463.41309833;0.00116071;-844.15397605;-0.08400106;-89.87786556;-1.26526951
0.0;0.0;0.1571;0.0;0.0;0.0;0.0;0.0;0.1257;0.0;-444.42425036;-0.00337312;466.78308698;-0.01434088;-474.59871483;-0.11217468;-581.89116473;-0.08271615
0.0;0.0;0.1257;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-477.33913448;-0.0014276;486.48899122;-0.00510095;-725.30959859;-0.11932221;-744.12976628;-1.79876765
0.0;0.1885;0.0;0.0;0.0;0.0942;0.0;0.0;0.0;0.1257;-447.09639146;-0.00388054;496.03246394;-0.04117861;-411.37593251;0.2390739;-1667.01938116;39.76902785
0.0;0.1571;0.1257;0.0;0.2199;0.1257;0.0;0.0;0.0;0.0;-418.27492152;-0.00477575;1071.50771071;7.38099701;-1059.88365615;8.7676397;1332.59500336;12.43577839
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2199;-450.85830997;-0.00302207;459.01618616;-0.0118152;-548.17737995;-0.11197125;-515.73264058;-0.18229889
0.1885;0.0;0.0;0.0942;0.1257;0.1885;0.0;0.0;0.0;0.0;-438.33717233;-0.0035501;506.97423086;-0.16242818;-531.16392832;0.54700107;1037.44870016;7.15189201
0.0;0.1571;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-468.91104234;-0.00209664;524.84005726;-0.0117053;-668.0431101;-0.13096262;-228.56544823;-10.95774825
0.0;0.0314;0.0;0.0;0.0942;0.1571;0.0;0.0;0.0;0.0;-481.98853381;-0.00289452;632.97359355;-0.11546473;-404.46330645;-0.54816807;-671.95305661;2.18473194
0.0;0.0;0.0;0.0;0.0;0.1885;0.0;0.0;0.0;0.1571;-429.24507056;-0.00333151;512.98214575;-0.03369661;-635.77367956;-0.70661167;-546.2762568;0.18899931
0.1257;0.0;0.0;0.1257;0.2199;0.0;0.1571;0.0;0.0;0.0;-388.068671;-0.00451957;362.28755522;0.1408898;-1068.53654549;11.53736218;2159.48743336;91.75810975
0.0;0.0;0.0;0.0;0.0;0.0;0.1885;0.0;0.0;0.0;-477.98250153;-0.00135946;412.39081437;0.00138032;-592.18101777;-0.10273734;-457.66369975;0.10311467
0.0;0.0;0.1257;0.0;0.0942;0.0;0.0;0.0;0.0;0.0;-519.55335578;-0.00163053;506.0691504;-0.0343906;-462.74858682;-0.12290296;-556.36019649;-0.20044582
0.0;0.0;0.0;0.1257;0.0;0.2513;0.0;0.1885;0.2199;0.0;-399.38496266;-0.00220029;693.16650397;-0.17930132;-710.44386182;0.86214517;77.98075647;12.27356092
0.0;0.1571;0.0;0.0;0.0;0.0314;0.0314;0.1885;0.0;0.1885;-399.28753405;-0.00419803;2069.27626959;-13.16821312;-533.23872007;0.39196137;-3072.8474857;42.12132389
0.1571;0.0;0.0;0.0;0.0;0.0;0.1257;0.0;0.0;0.0;-451.97068533;-0.00273166;587.14239422;-0.04222054;-505.03432378;-0.04881686;-405.94717407;0.00075003
0.0;0.0942;0.0;0.0;0.0942;0.0942;0.0;0.0628;0.0;0.0;-406.15944679;-0.00455738;515.05995727;-0.06247497;-562.51586939;1.22574523;-571.58883569;1.28444173
0.0;0.0;0.0;0.0;0.1571;0.1571;0.0;0.0;0.0;0.1571;-451.00399382;-0.00366986;1516.3096428;-2.90376143;-511.68183358;0.18519094;-638.98095886;2.2251982
0.0;0.0;0.0942;0.0;0.0;0.1257;0.0;0.0;0.0;0.0;-452.0690389;-0.00319701;483.18487851;-0.00931325;-506.98835554;-0.11985584;-334.26675223;-0.85548877
0.0;0.1571;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-467.16215648;-0.00180669;474.22215782;-0.00326561;-733.62792429;-0.1053594;-752.59472384;-6.42411637
0.0;0.0;0.0314;0.0;0.0;0.0;0.0;0.0;0.1885;0.1571;-449.21324743;-0.00437073;609.4804442;-0.1436011;-466.89970568;-0.13076654;-680.86007563;1.40965244
0.1885;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-468.15544784;-0.00199359;498.669355;-0.01557804;-586.04803713;-0.11120819;-507.57440141;-0.33974322
0.0;0.0;0.0;0.0;0.2199;0.0;0.0;0.0;0.1885;0.1885;-402.14467973;-0.00514628;283.04298993;-0.12986219;-456.48131742;0.16637292;338.95457115;27.3802255
0.0628;0.0;0.0;0.0;0.0;0.1571;0.0942;0.2199;0.0;0.1571;-373.46074636;-0.00260406;90.65435238;-0.57387359;-503.70594776;0.54914429;1181.14226916;18.64415365
0.1571;0.0;0.0;0.0;0.0628;0.0;0.0;0.0;0.0;0.0;-449.64200301;-0.00289608;496.45155128;-0.02631928;-484.3237546;-0.1089123;-399.41300269;-0.09118459
0.1571;0.0;0.1257;0.0;0.0;0.0;0.0;0.1571;0.0;0.1571;-418.00626803;-0.00477599;413.13277762;-0.26105721;-680.3245018;1.03620876;-2194.22504434;411.70932203
0.0;0.0;0.0;0.0942;0.1571;0.0;0.0;0.1885;0.0;0.0;-401.51935239;-0.0044256;466.89778055;-0.02781871;-446.28743009;0.00608336;-480.4573036;5.38085288
0.0;0.0;0.1257;0.0;0.0;0.1257;0.0628;0.0;0.0;0.0;-441.68274185;-0.00378383;490.28260157;-0.02150197;-534.05433847;0.09887763;-556.90919244;0.29802031
0.0;0.0;0.0;0.0628;0.0;0.1257;0.0;0.0;0.0;0.0;-478.66970278;-0.00239085;520.53477536;-0.01700921;-572.09022835;-0.11336057;-1250.90169066;31.4019379
0.0;0.0;0.0;0.0;0.1257;0.0;0.0;0.0;0.0;0.0;-439.95951603;-0.00250873;519.78300739;-0.00814256;-626.92212928;-0.11381215;-635.52231493;-1.13836588
0.0;0.0;0.1257;0.1885;0.0;0.0;0.0;0.0;0.0;0.0;-512.96065945;-0.0031536;584.88945916;-0.06969462;-363.05121923;-0.10969366;-105.8256259;25.72747287
0.0628;0.0;0.0;0.1885;0.1571;0.1257;0.0;0.0;0.0;0.2513;-401.7119587;-0.00598842;506.66711293;-0.36787828;-2438.09565867;12352.92472655;377.01369371;13.24261357
0.0;0.0;0.0;0.1571;0.1571;0.0942;0.0;0.1257;0.0;0.0;-367.51343825;-0.00521485;700.08977831;-0.13652543;-682.22125718;0.56738103;-1894.76757709;267.44905341
0.0;0.2199;0.0;0.0;0.1571;0.0;0.0;0.0;0.0;0.1257;-473.36534073;-0.00469945;2546.61012063;-28.43550736;-493.27446011;0.19032067;-1646.09256477;47.85195686
0.1571;0.0;0.0;0.0942;0.0;0.0;0.0;0.0;0.0;0.0;-438.07547325;-0.00319026;522.34124511;-0.03614014;-505.88748022;-0.13119375;-732.01556723;-34.13050249
0.0;0.0;0.0;0.0;0.0;0.1571;0.0;0.0;0.0;0.0;-438.89880827;-0.00294042;464.84621147;-0.00509554;-642.27932211;-0.12058069;-548.08410154;-0.78328622
0.0;0.0;0.1885;0.0;0.0;0.2513;0.1571;0.1257;0.0;0.0;-370.12265547;-0.00442714;214.94802509;-0.79293879;1.35028528;51.55409853;708.59297043;2.67846943
0.0;0.2199;0.2199;0.0;0.1257;0.0;0.1571;0.0;0.0;0.0;-398.08101045;-0.0036665;425.64799178;-0.46518828;-576.63407782;0.5814403;645.17485356;3.70598655
0.0;0.0;0.0942;0.1571;0.0;0.0;0.1885;0.0;0.0;0.0;-405.84952047;-0.00486056;486.80206435;-0.09037102;-476.25890308;0.17919883;-462.35841568;2.03298441
0.0;0.0;0.0;0.0;0.0;0.1257;0.0;0.0;0.1257;0.0;-493.8425364;-0.00210594;695.03567597;-0.07435449;-512.91999531;-0.08136811;-440.60969229;0.14023695
0.0;0.0;0.0;0.0942;0.0;0.1257;0.0;0.0;0.0;0.0;-468.41052288;-0.00210398;506.13632047;-0.01737025;-617.00282737;-0.10670944;-422.8606656;-0.15818568
0.0;0.0;0.2513;0.0;0.0;0.0;0.1257;0.0;0.0;0.0;-442.85726195;-0.00456687;798.62356486;-0.56129851;-485.69740732;-0.27605458;-797.37635275;1.49260665
0.0;0.0;0.0;0.1571;0.0;0.0;0.0942;0.0;0.0;0.0;-456.26986302;-0.00341858;514.00795975;-0.04721164;-476.82035185;-0.14706966;-418.20723272;-1.05775414
0.0;0.1885;0.0;0.0;0.1257;0.1571;0.0;0.0;0.0;0.1257;-447.09261023;-0.00346069;360.24835839;-1.23094093;-639.40574722;0.63583175;1116.98086453;26.96891944
0.0;0.0;0.0;0.0;0.0;0.0;0.0942;0.1257;0.0;0.1885;-397.52992733;-0.00537247;589.57805672;-0.22164234;-423.40720585;-0.08584389;-3642.0104247;93.69500666
0.0;0.0;0.0;0.0;0.0;0.1257;0.0;0.0;0.1571;0.1885;-443.61856807;-0.00461917;740.20743112;0.15023464;-488.19572318;0.19577765;-724.49402179;56.62183305
0.0;0.0;0.0;0.0;0.0;0.1885;0.0;0.0;0.0;0.0942;-443.8784494;-0.00298723;579.95711188;-0.05882923;-483.66715749;-0.046802;-595.6178672;0.06108848
0.0;0.0;0.0;0.0;0.1257;0.1571;0.0;0.0;0.0;0.0;-476.3968218;-0.00311313;516.6632742;-0.02985497;-503.71862731;-0.64272475;-532.24418837;-0.43183617
0.0;0.0;0.1257;0.0628;0.0;0.0;0.0;0.0;0.0;0.0;-484.29620673;-0.00206977;533.1179274;-0.02445122;-543.3207311;-0.11907471;-605.65524461;-0.33707788
0.0;0.0;0.0;0.0;0.0;0.0;0.0942;0.1885;0.0942;0.0;-386.01049469;-0.00520283;576.33504094;-0.15626863;-417.71848275;-0.56316164;-975.19964747;3.31709184
0.0;0.0;0.0;0.0;0.0;0.1885;0.0;0.1257;0.0942;0.1885;-425.30768721;-0.00302169;1694.54078108;-9.93164161;-374.85699999;-0.15025915;-8170.51037158;389.73735103
0.0;0.0;0.0;0.2199;0.0;0.0;0.0942;0.0;0.0;0.0;-458.15579528;-0.00303174;527.78018631;-0.04849723;-478.45889374;-0.47457721;-369.08648729;-1.42766485
0.0;0.0;0.1257;0.0;0.0;0.0;0.0;0.0;0.0;0.1257;-442.52909539;-0.00366719;450.7637646;-0.01101921;-461.31750849;-0.33059294;-924.49172808;-19.68365526
0.0;0.0;0.0;0.0;0.0;0.1571;0.0;0.0;0.0;0.0;-454.86907385;-0.00170377;511.72060938;-0.00811397;-558.21251069;-0.13523987;-607.95378745;-2.6809405
0.0;0.0;0.0;0.1885;0.0;0.1885;0.0;0.2513;0.0;0.0;-407.92340137;-0.00412476;344.28089145;-0.17639508;-673.19638142;1.02041929;1595.6532862;13.08671087
0.0;0.1571;0.0;0.0;0.0;0.0;0.0628;0.0;0.1257;0.0;-446.554144;-0.00355107;563.84425484;-0.05643842;-497.41998147;-0.10677526;-501.44356974;1.16267259
0.0;0.1257;0.0;0.1257;0.0;0.0;0.1571;0.0;0.0;0.0;-474.16419863;-0.00362274;1107.57342872;-1.12899513;-432.75467686;-0.14561817;-801.11127437;8.29333342
0.0;0.0;0.0;0.0;0.1257;0.0;0.0;0.0;0.1571;0.0;-438.43971875;-0.0032563;549.78502613;-0.05361229;-515.58612253;0.02572552;-519.44475398;0.36075461
0.0;0.0;0.0;0.1571;0.0;0.0628;0.0;0.0;0.0;0.1885;-500.32426963;-0.00261594;526.74710175;-0.09377635;-646.48537847;-3.06400227;-558.3397769;2.47527122
0.0;0.0;0.0;0.0;0.1257;0.0;0.0;0.1571;0.0;0.0;-415.33423897;-0.00392542;436.32120679;-0.01301705;-449.88523172;-0.17051307;-506.39628209;0.59694125
0.0;0.0;0.0;0.1571;0.0;0.0;0.0;0.0;0.0628;0.0;-451.02085175;-0.00243043;521.82777313;-0.00882185;-558.25233937;-0.16961194;-428.13445356;-0.21934362
0.1885;0.0;0.0942;0.0;0.1885;0.0942;0.1885;0.0;0.0;0.0;-404.43695484;-0.00243274;636.89282712;-0.2126342;-786.70638837;7.5765891;744.03077915;155.82015952
0.0;0.0;0.0;0.0;0.0;0.1257;0.0;0.0;0.1257;0.0;-431.08628866;-0.0033955;527.63014611;-0.02282736;-557.45698447;-0.12797191;-612.90707083;-5.03431749
0.0;0.0;0.0;0.0;0.0;0.1571;0.1257;0.0;0.0;0.0;-431.58391029;-0.00373225;613.1601996;-0.07206846;-498.24856276;-0.12720954;-714.65632906;-0.99225006
0.0;0.0;0.0;0.0;0.1257;0.0;0.0;0.0;0.0;0.0;-458.40324491;-0.00171107;490.59005951;0.00200163;-794.94977152;-0.07824146;-492.31846297;-0.31968773
0.0942;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-472.42046688;-0.00144128;478.61047999;-0.00245455;-756.04866967;-0.08074817;-1291.18688449;-10.67527319
0.0;0.0;0.1571;0.0;0.1571;0.1257;0.1571;0.0;0.0314;0.0;-392.33607145;-0.00507411;205.63162087;-0.39024317;-750.9247252;1.49462404;-11412.7430856;854.67388415
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2513;0.0;-453.30110039;-0.00291094;525.86328884;-0.01799376;-521.69326442;-0.02051623;-419.6479727;0.9495267
0.0;0.0;0.0;0.0;0.0;0.1257;0.0;0.0;0.0;0.0;-490.15478504;-0.00096243;479.84325806;-0.00278879;-562.68422132;-0.10479386;-496.26621174;-0.50698986
0.0;0.0;0.0;0.0;0.0;0.0;0.0942;0.0;0.0;0.0;-461.31729335;-0.0014371;509.4166294;-0.00803759;-785.73912571;-0.41204303;1848.26809083;-184.69545095
0.0;0.0;0.0;0.0;0.1885;0.0;0.1885;0.1571;0.0;0.0;-366.56510933;-0.00456286;-239.21338431;-2.09635345;-426.85987521;0.0784772;-4796.82516247;155.33203578
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1571;-433.48936797;-0.00291877;463.5544631;-0.00393482;-624.17764048;-0.12317569;-525.19536441;-1.15113793
0.0;0.0;0.0;0.0;0.0;0.0;0.0942;0.0;0.1257;0.0;-462.32730406;-0.00250545;486.84055899;-0.01435527;-406.18863257;-0.05239696;-621.53391099;0.83866623
0.0;0.0;0.0;0.0;0.1571;0.1885;0.0;0.0;0.0;0.0;-415.46339266;-0.00435403;532.86353213;-0.03510346;-551.05269843;0.89375732;-524.9315792;0.1596017
0.0;0.0;0.0;0.0;0.1257;0.0;0.0;0.0628;0.0;0.0;-485.9167514;-0.00223443;484.47663539;-0.01140729;-504.68737591;-0.14765459;-751.91355251;-4.07591308
0.0;0.0;0.0;0.0;0.0;0.1571;0.0;0.0;0.0;0.1571;-438.25408592;-0.00463918;426.88115946;-0.00785418;-328.07233279;1.44222805;-614.41764185;0.89860149
0.0;0.0;0.0;0.0;0.0;0.0;0.0628;0.0;0.0;0.2199;-441.21527055;-0.00370484;502.74403805;-0.01986298;-490.89122796;-0.21208303;-554.59013942;0.30102098
0.0;0.0;0.0;0.0;0.1257;0.0;0.0;0.0;0.0;0.0942;-455.85665014;-0.00262644;533.68752039;-0.03418482;-966.05546541;-45.00424782;-170.1041346;-8.54663386
0.0;0.1885;0.0;0.0;0.0;0.0;0.0;0.1571;0.0;0.0;-453.62890831;-0.00358234;594.28752067;-0.13327706;-361.19921138;-0.58869665;-222.93189103;5.22322195
0.0;0.0;0.1257;0.1885;0.1257;0.0;0.1885;0.0942;0.1257;0.1257;-391.30278639;-0.00104456;1508.49975165;-1.61243805;-479.89583398;6.79748943;335.43455266;1.88536627
0.0;0.0;0.2199;0.0;0.0;0.2199;0.0;0.0;0.0;0.1885;-478.53791809;-0.00381719;322.93679605;-0.30162626;-564.87649214;0.48681279;799.22063239;9.45785515
0.0;0.0;0.0;0.0;0.2199;0.1571;0.0;0.0;0.0;0.0;-499.90789935;-0.00185012;524.33814772;-0.02165582;-444.54243194;-0.06789465;257.27747917;368.64716772
0.0;0.0;0.0;0.0;0.0;0.0;0.1257;0.0;0.0;0.0;-486.52438772;-0.00064692;456.44211885;0.00032506;-624.17191979;-0.11660111;-670.24635826;-1.90189094
0.0;0.0;0.1571;0.1257;0.1257;0.0;0.0;0.0;0.0;0.0;-422.95909578;-0.00456913;1038.46319936;-1.01752453;-544.83119318;-0.38141062;-511.09232959;0.19586269
0.1257;0.0;0.0;0.0;0.0;0.1885;0.0;0.1571;0.0;0.0;-449.83631601;-0.00285529;662.68777948;-0.31309739;-448.70891306;-0.02485;-819.61736995;1.85419633
0.0;0.0;0.0;0.0;0.1257;0.0;0.0314;0.1885;0.1885;0.0942;-405.9892274;-0.00525245;967.24032566;-0.67244374;-685.20926958;0.99297314;941.30020103;4.45816473
0.0628;0.0;0.1571;0.0;0.0;0.0;0.0;0.2199;0.0;0.0;-419.90188494;-0.003374;552.2462664;-0.09014683;-507.2884804;-0.04942045;-1339.22213932;2.30817766
0.0;0.0;0.0;0.0;0.0;0.0;0.2199;0.0628;0.0;0.0;-441.07017353;-0.00339869;554.56449974;-0.061063;-503.05653275;0.52356027;-522.59375865;-0.17174555
0.1885;0.2513;0.0;0.0;0.0942;0.0;0.0;0.0;0.0;0.0;-425.42422788;-0.00508725;438.11485963;-0.05943609;-567.74748556;0.57074416;-4221.01922317;147.09318515
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1885;0.0;-457.09311402;-0.00236981;532.581306;-0.02580623;-522.65275533;-0.11451031;-581.96983791;-0.30104467
0.0;0.1257;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-497.8957718;-0.00046723;483.62830564;-0.00340408;-599.38422486;-0.10304294;-602.99871028;-0.88389709
0.1571;0.0;0.0;0.1257;0.0;0.0942;0.0;0.1571;0.0;0.1257;-433.55194144;-0.0045196;-15495.87192576;-1245.95689784;-537.21681906;2.46974971;713.83458442;10.91423071
0.0;0.0;0.0;0.0;0.0942;0.0;0.1571;0.0;0.0;0.0;-416.83331277;-0.00339194;446.80887472;-0.02258105;-439.7343839;-0.41878629;-515.69853328;-0.2796168
0.2199;0.0;0.0;0.0;0.1257;0.1571;0.0;0.0;0.0;0.0;-433.03302335;-0.00456216;1285.54097133;-1.96208335;-451.94551688;0.03786907;873.69463548;258.84929966
0.2199;0.0;0.1571;0.0628;0.1885;0.0;0.0;0.0;0.0;0.0;-464.37126228;-0.00111278;951.69150078;-1.6900129;-3638.12644562;347.79742797;5102.77706365;236.21513103
0.0;0.0;0.0;0.0;0.0;0.0;0.1885;0.0;0.0;0.2513;-425.65449857;-0.00416142;616.03166979;-0.42259132;-463.45170427;0.04984579;-163.19037566;168.14497566
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0942;-477.6516786;-0.00103155;515.16136813;-0.00796677;-10735.24646775;-1310.80011117;-343.52790282;-4.7605369
0.0;0.0;0.2199;0.1257;0.1257;0.0;0.1257;0.0942;0.0;0.2199;-414.59432034;-0.00293577;185.34046268;-0.19042413;-887.16892914;4.11249238;815.46184028;-34.31606388
0.0;0.0;0.0;0.0;0.0;0.0;0.1571;0.1885;0.0;0.0942;-442.51611921;-0.00323911;628.31399298;-0.27660286;-400.63087092;0.02205636;-871.49954152;2.26503552
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1571;0.0;-467.63518053;-0.00156357;486.01630319;-0.00745252;-740.64765882;-0.10618822;-639.27051718;-0.28727232
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1257;0.0;0.0;-472.84374521;-0.00077221;506.76923462;-0.00929548;-890.12213183;-0.26499414;-563.86054121;-0.65866383
0.0;0.0;0.0;0.1257;0.0;0.0;0.0;0.0;0.1257;0.0;-466.07165537;-0.00183176;505.04381125;-0.03250257;-475.72058889;-0.17855377;-412.39009665;0.10991974
0.1257;0.1885;0.0;0.1885;0.0;0.0;0.0;0.1885;0.0;0.0;-428.85395699;-0.00309977;393.89921093;-0.47508522;-91.49773686;12.67383242;466.22542589;1.89786212
0.0;0.0;0.0;0.0;0.0;0.0;0.1885;0.1571;0.0;0.0;-419.23689335;-0.00365592;508.47754921;-0.02653359;-480.97933899;-0.67113271;-707.87654463;4.97640839
0.0942;0.0;0.0;0.0;0.0942;0.0;0.0;0.1257;0.0;0.0;-474.52523702;-0.00301626;668.87834275;-0.30404284;-911.40492599;-61.51271183;-439.49946856;6.94910422
0.0;0.0;0.0;0.0;0.0;0.0;0.1571;0.2199;0.0;0.0;-392.96028878;-0.00402574;484.98049197;-0.04406929;-460.30016585;0.23295717;-474.97183687;656.66312513
